customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharges_tenure_ratio,charges_ratio
5815,22,1,0,1,20.05,470.2,0,21.37,23.45
5816,66,1,2,2,79.85,5234.95,0,79.32,65.56
5817,1,1,0,0,70.3,70.3,1,70.3,1
5818,1,1,0,2,79.35,79.35,1,79.35,1
5819,34,1,0,3,90.05,3097,0,91.09,34.39
5820,72,1,2,2,24.45,1709.1,0,23.74,69.9
5821,31,0,1,0,59.95,1848.8,0,59.64,30.84
5822,30,1,1,2,25.35,723.3,0,24.11,28.53
5823,9,1,0,2,90.8,809.75,1,89.97,8.92
5824,20,1,0,0,70.45,1470.95,1,73.55,20.88
5825,19,0,0,3,34.3,577.15,0,30.38,16.83
5826,65,1,0,0,105.05,6914.95,0,106.38,65.83
5827,30,1,2,1,19.3,602.9,0,20.1,31.24
5828,6,1,1,1,19.15,124.4,0,20.73,6.5
5829,2,0,0,0,51.4,96.8,0,48.4,1.88
5830,53,1,0,0,71.85,3827.9,0,72.22,53.28
5831,7,1,0,0,75.4,533.05,0,76.15,7.07
5832,61,1,1,2,49.7,2961.4,0,48.55,59.59
5833,70,0,1,0,45.25,3264.45,1,46.64,72.14
5834,13,1,0,0,78.75,995.35,0,76.57,12.64
5835,35,1,1,2,81.6,2815.25,0,80.44,34.5
5836,2,1,0,3,70.4,154.8,0,77.4,2.2
5837,3,1,0,0,75.8,246.3,1,82.1,3.25
5838,3,1,0,0,76.1,257.6,0,85.87,3.39
5839,62,1,1,2,94,5757.2,0,92.86,61.25
5840,72,1,2,3,103.95,7517.7,0,104.41,72.32
5841,63,1,2,2,19.95,1234.8,0,19.6,61.89
5842,20,1,0,3,71.3,1389.2,1,69.46,19.48
5843,35,1,1,2,110.8,3836.3,0,109.61,34.62
5844,21,1,0,0,69.1,1474.75,1,70.23,21.34
5845,62,1,1,0,96.1,6001.45,0,96.8,62.45
5846,15,1,0,1,48.8,720.1,0,48.01,14.76
5847,55,1,0,3,50.55,2832.75,0,51.5,56.04
5848,11,1,0,1,44.65,472.25,0,42.93,10.58
5849,17,1,0,0,88.25,1460.65,1,85.92,16.55
5850,61,1,1,2,19.45,1336.35,0,21.91,68.71
5851,71,1,2,3,89.3,6388.65,0,89.98,71.54
5852,2,1,0,2,70,153.05,1,76.53,2.19
5853,35,1,2,1,19.25,677.9,0,19.37,35.22
5854,17,1,0,2,70.5,1165.6,0,68.56,16.53
5855,21,1,0,0,97.35,2119.5,1,100.93,21.77
5856,47,1,2,2,19.65,921.55,0,19.61,46.9
5857,3,1,0,1,20.85,72,0,24,3.45
5858,3,1,0,1,19.65,68.35,0,22.78,3.48
5859,44,1,2,3,19.35,847.25,0,19.26,43.79
5860,1,1,0,1,44,44,0,44,1
5861,44,1,1,0,94.4,4295.35,0,97.62,45.5
5862,5,1,0,2,25.9,135,1,27,5.21
5863,24,1,0,2,55.65,1400.55,1,58.36,25.17
5864,1,1,0,0,69.65,69.65,1,69.65,1
5865,18,1,0,0,75.4,1380.4,0,76.69,18.31
5866,10,1,0,0,100.6,1060.2,1,106.02,10.54
5867,65,1,2,2,71,4386.2,0,67.48,61.78
5868,1,1,0,0,86,86,1,86,1
5869,53,1,1,3,106.95,5785.5,1,109.16,54.1
5870,3,1,1,1,21.2,52.05,0,17.35,2.46
5871,33,1,2,1,61.05,2018.4,0,61.16,33.06
5872,3,0,0,0,29.6,79.45,1,26.48,2.68
5873,34,1,1,2,79.95,2727.3,0,80.21,34.11
5874,14,1,2,1,19.7,263.65,0,18.83,13.38
5875,13,1,0,1,20.3,275.4,0,21.18,13.57
5876,46,0,1,2,59.9,2816.65,1,61.23,47.02
5877,23,1,1,1,24.35,538.5,0,23.41,22.11
5878,47,1,2,1,19.75,948.9,0,20.19,48.05
5879,17,1,0,1,50.3,846.8,0,49.81,16.83
5880,49,1,0,0,95.6,4783.5,1,97.62,50.04
5881,59,0,0,0,50.25,2997.45,0,50.8,59.65
5882,69,1,2,3,85.35,5897.4,0,85.47,69.1
5883,11,0,1,0,41.6,470.6,1,42.78,11.31
5884,10,1,0,1,51.65,524.5,0,52.45,10.15
5885,12,1,2,2,24,269.65,0,22.47,11.24
5886,45,1,0,3,100.85,4740,1,105.33,47
5887,39,1,0,1,59.85,2341.5,0,60.04,39.12
5888,71,1,2,3,25.45,1789.65,0,25.21,70.32
5889,71,1,2,3,23.9,1626.4,0,22.91,68.05
5890,33,1,1,3,24.15,800.3,0,24.25,33.14
5891,67,1,0,1,75.7,5060.85,0,75.54,66.85
5892,37,0,0,2,40.2,1448.8,1,39.16,36.04
5893,49,1,0,0,84.5,4254.85,1,86.83,50.35
5894,9,1,0,1,50.85,466.6,0,51.84,9.18
5895,52,1,2,3,91.6,4627.8,0,89,50.52
5896,70,1,1,0,98.9,6838.6,0,97.69,69.15
5897,1,1,0,0,85,85,0,85,1
5898,14,1,0,0,78.95,1101.85,1,78.7,13.96
5899,1,1,0,1,44.3,44.3,0,44.3,1
5900,1,1,0,1,20.2,20.2,1,20.2,1
5901,52,1,1,1,80.2,4297.6,0,82.65,53.59
5902,6,1,0,1,60.9,414.1,0,69.02,6.8
5903,7,0,0,1,34.2,256.6,0,36.66,7.5
5904,47,1,0,2,85.2,3969.35,1,84.45,46.59
5905,26,1,1,3,87.15,2274.1,0,87.47,26.09
5906,25,1,0,0,54.3,1296.8,0,51.87,23.88
5907,69,1,2,1,19.1,1268.85,0,18.39,66.43
5908,72,1,2,3,112.75,8192.6,0,113.79,72.66
5909,4,1,0,1,19.95,59.25,0,14.81,2.97
5910,59,1,2,1,19.5,1147.85,0,19.46,58.86
5911,67,1,2,2,65.55,4361.55,0,65.1,66.54
5912,26,1,0,0,78.8,2006.1,0,77.16,25.46
5913,27,1,1,1,78.2,2078.95,0,77,26.59
5914,72,1,2,2,105.25,7609.75,0,105.69,72.3
5915,6,1,0,0,89.25,487.05,0,81.18,5.46
5916,62,1,2,3,20.65,1218.45,0,19.65,59
5917,20,1,1,0,68.7,1416.2,0,70.81,20.61
5918,6,1,0,3,78.65,483.3,0,80.55,6.14
5919,51,1,2,1,24.75,1234.6,0,24.21,49.88
5920,61,1,2,3,19.75,1311.6,0,21.5,66.41
5921,62,1,0,0,89.1,5618.3,0,90.62,63.06
5922,72,1,2,2,84.7,6185.15,0,85.9,73.02
5923,13,1,0,0,98,1237.85,1,95.22,12.63
5924,5,1,0,0,94.45,498.1,1,99.62,5.27
5925,3,1,0,0,105,294.45,1,98.15,2.8
5926,26,1,0,0,93.85,2381.55,1,91.6,25.38
5927,13,1,0,0,59.9,788.35,0,60.64,13.16
5928,38,1,2,1,19.95,756.4,0,19.91,37.91
5929,8,1,0,0,84,613.4,1,76.68,7.3
5930,34,1,0,0,108.9,3625.2,0,106.62,33.29
5931,18,0,0,1,33.6,550.35,0,30.58,16.38
5932,56,1,1,1,85.85,4793.8,0,85.6,55.84
5933,36,0,0,2,34.85,1267.2,0,35.2,36.36
5934,9,0,0,0,48.75,442.2,1,49.13,9.07
5935,1,1,0,0,84.85,84.85,1,84.85,1
5936,12,1,0,1,56.65,654.85,1,54.57,11.56
5937,57,1,0,3,95.3,5567.45,0,97.67,58.42
5938,42,1,1,3,73.9,3160.55,1,75.25,42.77
5939,33,1,2,1,24.5,740.3,1,22.43,30.22
5940,70,1,2,2,84.6,5706.2,0,81.52,67.45
5941,68,0,0,0,44.95,3085.35,0,45.37,68.64
5942,1,0,0,0,24.7,24.7,0,24.7,1
5943,37,1,0,3,100.3,3541.4,0,95.71,35.31
5944,4,1,0,1,25.45,84.2,0,21.05,3.31
5945,1,1,0,1,50.7,50.7,0,50.7,1
5946,20,0,0,3,55,1165.55,0,58.28,21.19
5947,72,1,2,2,68.4,4855.35,0,67.44,70.98
5948,31,1,0,0,89.9,2806.9,1,90.55,31.22
5949,18,1,0,0,78.55,1422.65,1,79.04,18.11
5950,11,1,0,2,55.05,608.15,0,55.29,11.05
5951,33,1,2,3,19.8,641.35,0,19.43,32.39
5952,62,1,1,0,84.45,4959.15,0,79.99,58.72
5953,1,0,0,1,35.9,35.9,0,35.9,1
5954,16,1,0,2,80.75,1321.3,0,82.58,16.36
5955,22,1,1,1,78.65,1663.75,0,75.63,21.15
5956,49,1,0,2,61.75,3024.15,0,61.72,48.97
5957,36,1,1,3,63.7,2188.5,0,60.79,34.36
5958,42,1,0,0,99.45,4138.05,1,98.53,41.61
5959,4,0,0,2,25.2,102.5,1,25.63,4.07
5960,12,1,1,1,74.05,872.65,1,72.72,11.78
5961,31,1,0,0,87.6,2724.25,0,87.88,31.1
5962,5,1,0,0,89.15,413.25,0,82.65,4.64
5963,66,1,2,3,20,1374.2,0,20.82,68.71
5964,15,1,0,3,55,757.1,1,50.47,13.77
5965,64,1,2,2,104.4,6692.65,0,104.57,64.11
5966,10,1,0,3,20.05,218.5,0,21.85,10.9
5967,7,1,0,0,89.75,608.8,1,86.97,6.78
5968,29,0,0,0,34.3,1004.75,0,34.65,29.29
5969,57,1,2,2,20.65,1125.6,0,19.75,54.51
5970,46,1,0,1,84.25,3847.6,0,83.64,45.67
5971,53,1,2,2,19.65,978,0,18.45,49.77
5972,17,1,1,3,79.85,1387.35,0,81.61,17.37
5973,38,1,2,1,20.2,746.05,0,19.63,36.93
5974,15,1,1,1,19.8,304.6,0,20.31,15.38
5975,22,0,0,0,50.35,1098.85,0,49.95,21.82
5976,14,1,0,0,85.15,1139.2,1,81.37,13.38
5977,57,1,1,2,74.6,4368.95,0,76.65,58.57
5978,11,1,0,3,79.15,827.7,0,75.25,10.46
5979,1,1,2,1,20.35,20.35,0,20.35,1
5980,12,1,2,2,21.05,262.05,0,21.84,12.45
5981,3,1,0,0,94.6,279.55,1,93.18,2.96
5982,36,1,0,0,94.7,3512.5,0,97.57,37.09
5983,16,1,0,0,94.25,1483.25,1,92.7,15.74
5984,65,1,1,3,72.45,4653.85,1,71.6,64.24
5985,2,1,0,0,74.95,151.75,0,75.88,2.02
5986,42,1,0,0,105.2,4400.75,1,104.78,41.83
5987,72,1,2,2,111.95,8033.1,0,111.57,71.76
5988,62,1,2,2,19.85,1253.65,0,20.22,63.16
5989,6,1,0,0,89.75,552.65,0,92.11,6.16
5990,48,1,2,1,20.05,1036,0,21.58,51.67
5991,35,1,2,0,108.95,4025.5,0,115.01,36.95
5992,52,1,1,3,19.65,928.4,0,17.85,47.25
5993,1,0,0,1,24.9,24.9,0,24.9,1
5994,6,1,0,0,82.85,460.25,1,76.71,5.56
5995,71,1,2,3,93.2,6506.15,0,91.64,69.81
5996,67,1,1,2,84.8,5598.3,0,83.56,66.02
5997,60,1,1,0,71.75,4374.55,0,72.91,60.97
5998,23,0,0,2,30.35,678.75,0,29.51,22.36
5999,39,0,1,2,54.85,2191.7,0,56.2,39.96
6000,15,1,1,1,19.5,239.75,0,15.98,12.29
6001,53,1,0,0,103.85,5485.5,1,103.5,52.82
6002,24,1,2,1,24.2,609.05,0,25.38,25.17
6003,37,1,0,0,19.35,683.75,0,18.48,35.34
6004,5,1,0,0,83.6,404.2,1,80.84,4.83
6005,50,1,1,0,100.65,5189.75,0,103.8,51.56
6006,54,1,1,3,94.1,5060.9,0,93.72,53.78
6007,3,1,0,0,74.55,233.65,0,77.88,3.13
6008,68,1,1,0,108.45,7176.55,1,105.54,66.17
6009,5,1,0,0,56.15,291.45,0,58.29,5.19
6010,33,1,2,1,20.35,689.75,0,20.9,33.89
6011,41,1,1,0,80.55,3263.9,0,79.61,40.52
6012,34,0,1,1,61.25,1993.2,0,58.62,32.54
6013,13,1,0,1,20.45,254.5,0,19.58,12.44
6014,20,1,0,3,18.9,347.65,0,17.38,18.39
6015,51,1,2,3,19.6,967.9,0,18.98,49.38
6016,3,1,0,3,91.5,242.95,1,80.98,2.66
6017,41,1,0,2,45.2,1841.9,0,44.92,40.75
6018,13,1,0,3,19.45,232.1,0,17.85,11.93
6019,35,1,2,2,25.45,809.25,0,23.12,31.8
6020,12,1,0,2,80.85,866.45,1,72.2,10.72
6021,4,1,0,1,94.9,360.55,0,90.14,3.8
6022,43,0,0,2,49.05,2076.2,1,48.28,42.33
6023,12,0,0,1,29.3,355.9,0,29.66,12.15
6024,68,1,0,0,105.3,7299.65,1,107.35,69.32
6025,25,1,0,0,88.95,2291.2,1,91.65,25.76
6026,7,1,1,1,20.25,129.15,0,18.45,6.38
6027,66,1,1,0,110.85,7491.75,1,113.51,67.58
6028,53,1,1,0,110.5,5835.5,0,110.1,52.81
6029,63,1,0,2,109.4,7031.45,0,111.61,64.27
6030,70,1,2,2,114.2,7723.9,1,110.34,67.63
6031,27,0,0,2,36.5,1032,1,38.22,28.27
6032,1,1,0,1,70.75,70.75,1,70.75,1
6033,5,1,0,1,19.95,109.6,0,21.92,5.49
6034,37,1,1,1,19.6,727.8,0,19.67,37.13
6035,3,0,0,1,40.15,130.75,1,43.58,3.26
6036,12,1,0,0,76.6,893,0,74.42,11.66
6037,38,1,1,3,19.6,763.1,0,20.08,38.93
6038,9,1,0,3,85.3,781.4,0,86.82,9.16
6039,13,1,0,0,65.85,902.25,0,69.4,13.7
6040,29,1,0,0,94.45,2653.65,1,91.51,28.1
6041,47,1,2,3,20.05,1016.7,0,21.63,50.71
6042,61,1,0,2,99.4,5943.65,0,97.44,59.8
6043,16,1,0,1,20,275.7,0,17.23,13.79
6044,41,1,2,0,78.45,3126.45,0,76.25,39.85
6045,43,1,2,0,25.1,1070.15,0,24.89,42.64
6046,36,1,0,2,97.35,3457.9,1,96.05,35.52
6047,6,1,0,0,55,340.4,0,56.73,6.19
6048,58,1,1,3,71.1,4299.2,0,74.12,60.47
6049,19,1,0,3,61.55,1093.2,0,57.54,17.76
6050,11,1,0,2,45.9,521.9,0,47.45,11.37
6051,39,0,1,2,40.3,1630.4,0,41.81,40.46
6052,8,1,0,0,87.1,713.6,0,89.2,8.19
6053,26,1,0,1,49.5,1265.65,0,48.68,25.57
6054,53,1,0,3,73.8,4003.85,0,75.54,54.25
6055,70,1,2,1,19.2,1401.4,0,20.02,72.99
6056,1,0,0,1,45.3,45.3,1,45.3,1
6057,59,1,2,1,25,1510.5,0,25.6,60.42
6058,2,1,0,0,94.95,178.1,1,89.05,1.88
6059,7,0,1,1,35.3,264.8,0,37.83,7.5
6060,12,1,0,0,44.55,480.6,1,40.05,10.79
6061,59,1,1,3,76.75,4541.9,0,76.98,59.18
6062,61,1,2,2,81,4976.15,0,81.58,61.43
6063,72,1,2,2,105.55,7542.25,0,104.75,71.46
6064,13,1,0,1,18.8,251.25,0,19.33,13.36
6065,64,1,1,1,24.9,1595.5,0,24.93,64.08
6066,1,0,0,0,23.45,23.45,1,23.45,1
6067,10,1,1,1,64.9,685.55,0,68.55,10.56
6068,65,1,1,2,61.35,3874.1,0,59.6,63.15
6069,62,1,2,1,113.95,6891.4,0,111.15,60.48
6070,55,1,1,0,90.15,4916.95,0,89.4,54.54
6071,25,1,0,0,54.1,1373,0,54.92,25.38
6072,1,0,0,1,29.7,29.7,1,29.7,1
6073,1,1,0,3,49.8,49.8,0,49.8,1
6074,59,1,0,0,101.1,6039.9,1,102.37,59.74
6075,64,1,2,2,24.4,1548.65,0,24.2,63.47
6076,36,1,0,2,95,3440.25,0,95.56,36.21
6077,3,1,0,1,50.65,151.3,1,50.43,2.99
6078,61,1,2,1,69.9,4226.7,0,69.29,60.47
6079,26,0,1,2,39.95,1023.75,0,39.38,25.63
6080,1,1,0,0,55.4,55.4,1,55.4,1
6081,1,1,0,0,90.6,90.6,1,90.6,1
6082,68,1,2,3,103.25,7074.4,0,104.04,68.52
6083,2,1,0,1,86.85,156.35,1,78.18,1.8
6084,72,1,2,2,94.25,6849.75,0,95.14,72.68
6085,71,0,2,0,47.05,3263.6,0,45.97,69.36
6086,57,1,2,3,20.55,1252.85,0,21.98,60.97
6087,4,1,0,1,19.65,67.55,0,16.89,3.44
6088,1,1,0,0,70.2,70.2,0,70.2,1
6089,72,1,2,3,81,5750,0,79.86,70.99
6090,21,1,1,2,75.9,1549.75,0,73.8,20.42
6091,71,1,2,2,24.7,1810.55,0,25.5,73.3
6092,29,1,0,2,99.05,2952.85,1,101.82,29.81
6093,69,1,2,3,110.25,7467.55,0,108.23,67.73
6094,64,1,2,3,85,5484.4,0,85.69,64.52
6095,16,1,0,3,19.75,294.9,0,18.43,14.93
6096,4,1,1,0,23.9,97.5,0,24.38,4.08
6097,52,1,1,3,111.25,5916.45,1,113.78,53.18
6098,2,1,0,1,55.1,113.35,1,56.68,2.06
6099,1,1,0,1,19.95,19.95,0,19.95,1
6100,18,0,0,1,25.15,476.8,0,26.49,18.96
6101,2,1,0,1,54.15,101.65,0,50.83,1.88
6102,19,1,0,1,59.8,1130.85,0,59.52,18.91
6103,40,1,0,2,83.85,3532.25,0,88.31,42.13
6104,66,1,1,0,104.9,6891.45,0,104.42,65.7
6105,21,1,0,1,75.3,1570.7,0,74.8,20.86
6106,8,1,0,0,66.65,520.95,0,65.12,7.82
6107,72,1,2,3,109.5,7854.9,0,109.1,71.73
6108,48,1,1,2,73.85,3581.4,0,74.61,48.5
6109,69,1,2,2,19.3,1447.9,0,20.98,75.02
6110,72,1,2,0,118.2,8547.15,0,118.71,72.31
6111,14,1,1,3,51.45,727.85,0,51.99,14.15
6112,6,1,0,0,59.45,357.6,0,59.6,6.02
6113,8,1,2,2,19.5,159.35,0,19.92,8.17
6114,17,1,1,1,19.55,280.85,0,16.52,14.37
6115,65,1,1,0,93.55,6069.25,0,93.37,64.88
6116,57,1,1,1,59.3,3274.35,0,57.44,55.22
6117,13,1,0,3,102.25,1359,1,104.54,13.29
6118,19,1,0,3,95.9,1777.9,1,93.57,18.54
6119,56,1,1,2,109.8,6109.65,0,109.1,55.64
6120,14,1,0,0,78.1,1122.4,0,80.17,14.37
6121,52,0,0,0,39.9,2020.9,0,38.86,50.65
6122,58,1,2,3,64.9,3795.45,0,65.44,58.48
6123,47,1,0,0,95.05,4504.55,1,95.84,47.39
6124,67,0,0,3,53.4,3579.15,0,53.42,67.03
6125,2,0,0,3,24.9,49.7,0,24.85,2
6126,6,1,0,3,44.7,276.5,0,46.08,6.19
6127,71,1,2,2,114,8175.9,0,115.15,71.72
6128,46,1,2,2,20.25,890.35,0,19.36,43.97
6129,5,1,0,3,53.85,259.8,1,51.96,4.82
6130,67,1,0,2,83.85,5588.8,0,83.41,66.65
6131,3,1,0,2,20.2,50.6,0,16.87,2.5
6132,3,1,0,1,19.95,58,0,19.33,2.91
6133,52,1,0,0,104.2,5568.35,1,107.08,53.44
6134,42,1,0,0,50.25,2203.65,1,52.47,43.85
6135,50,1,1,1,20.35,938.95,0,18.78,46.14
6136,23,1,0,0,90,2024.1,0,88,22.49
6137,67,0,2,3,54.2,3623.95,0,54.09,66.86
6138,25,1,0,0,99.5,2369.05,1,94.76,23.81
6139,39,1,1,1,99.1,3877.95,0,99.43,39.13
6140,69,1,2,1,66.9,4577.9,0,66.35,68.43
6141,1,0,1,1,25.85,25.85,0,25.85,1
6142,32,1,0,0,91.05,2871.5,0,89.73,31.54
6143,9,1,0,0,71,672.55,1,74.73,9.47
6144,16,1,0,3,93.2,1573.7,1,98.36,16.89
6145,60,1,2,2,20.95,1270.55,0,21.18,60.65
6146,72,1,2,2,109.2,7711.45,0,107.1,70.62
6147,5,1,0,1,19.35,126.05,1,25.21,6.51
6148,26,1,0,3,85.8,2193.65,0,84.37,25.57
6149,3,1,0,1,19.85,64.55,1,21.52,3.25
6150,2,1,0,0,19.65,31.2,0,15.6,1.59
6151,2,1,1,2,20.5,38.25,0,19.13,1.87
6152,36,1,1,3,89.65,3348.1,0,93,37.35
6153,7,1,0,1,74.35,533.6,0,76.23,7.18
6154,60,0,2,3,49.45,2907.55,0,48.46,58.8
6155,19,1,0,0,89.1,1620.8,0,85.31,18.19
6156,45,1,2,3,75.15,3480.35,0,77.34,46.31
6157,4,1,0,0,70.65,293.85,0,73.46,4.16
6158,31,1,0,0,104.2,3243.45,1,104.63,31.13
6159,47,1,0,0,90.05,4137.2,0,88.03,45.94
6160,1,1,0,0,79.25,79.25,1,79.25,1
6161,1,1,0,2,44.9,44.9,1,44.9,1
6162,1,1,0,3,19.4,19.4,0,19.4,1
6163,59,1,0,3,88.75,5348.65,0,90.66,60.27
6164,10,1,0,0,70.1,659.65,1,65.97,9.41
6165,35,1,0,3,91,3180.5,0,90.87,34.95
6166,4,0,0,0,29.65,118.5,1,29.63,4
6167,32,1,1,0,90.8,3023.85,0,94.5,33.3
6168,43,1,0,0,77.85,3365.85,1,78.28,43.24
6169,4,1,0,0,54.3,195.3,1,48.83,3.6
6170,54,1,2,1,18.95,1031.1,0,19.09,54.41
6171,11,1,0,2,95.15,997.65,1,90.7,10.49
6172,66,1,2,2,102.4,6471.85,0,98.06,63.2
6173,61,1,1,0,99.9,6241.35,0,102.32,62.48
6174,72,1,2,3,88.7,6501.35,0,90.3,73.3
6175,44,0,1,0,54.3,2317.1,0,52.66,42.67
6176,41,1,0,2,55.7,2237.55,0,54.57,40.17
6177,50,1,1,0,103.95,5231.3,0,104.63,50.33
6178,47,1,1,3,110.85,5275.8,1,112.25,47.59
6179,8,1,2,1,20.15,165.5,0,20.69,8.21
6180,18,1,0,1,20.05,358.5,0,19.92,17.88
6181,72,1,2,3,91.95,6614.9,0,91.87,71.94
6182,1,1,0,0,80.5,80.5,1,80.5,1
6183,42,1,0,0,55.65,2421.75,0,57.66,43.52
6184,18,1,0,0,74.7,1294.6,0,71.92,17.33
6185,13,1,1,3,104.15,1299.1,0,99.93,12.47
6186,68,1,1,2,83.65,5733.4,0,84.31,68.54
6187,4,1,0,2,72.2,305.55,1,76.39,4.23
6188,69,1,2,3,110.05,7430.75,0,107.69,67.52
6189,17,1,0,1,51.5,900.5,1,52.97,17.49
6190,25,1,2,3,25.5,630.6,0,25.22,24.73
6191,43,1,0,1,89.55,3856.75,1,89.69,43.07
6192,59,1,2,3,19.5,1222.65,0,20.72,62.7
6193,5,1,0,0,80.7,374.8,0,74.96,4.64
6194,21,1,1,1,77.5,1625,1,77.38,20.97
6195,69,1,1,3,105.1,7234.8,0,104.85,68.84
6196,13,0,0,2,25.15,331.85,0,25.53,13.19
6197,42,1,0,2,95.25,3959.35,1,94.27,41.57
6198,52,1,0,3,95.65,5088.4,0,97.85,53.2
6199,46,1,0,0,85,3969.4,1,86.29,46.7
6200,61,1,2,2,80.8,4860.85,0,79.69,60.16
6201,29,0,1,1,24.85,788.05,0,27.17,31.71
6202,25,1,1,3,54.75,1266.35,0,50.65,23.13
6203,5,1,0,0,85.75,470.95,1,94.19,5.49
6204,15,0,1,0,50.75,688.2,0,45.88,13.56
6205,19,1,2,1,20.15,387.7,0,20.41,19.24
6206,44,1,2,1,20.05,845.25,0,19.21,42.16
6207,6,1,0,0,98.25,560.6,1,93.43,5.71
6208,58,1,2,3,71.6,4230.25,0,72.94,59.08
6209,62,1,1,3,81.45,4983.05,0,80.37,61.18
6210,70,0,1,2,58.4,4113.15,0,58.76,70.43
6211,1,0,0,1,25.7,25.7,1,25.7,1
6212,10,0,2,3,53.7,521,0,52.1,9.7
6213,26,1,1,2,19.6,471.85,0,18.15,24.07
6214,66,1,0,3,89.4,5976.9,0,90.56,66.86
6215,7,1,0,0,69,506.9,1,72.41,7.35
6216,51,1,1,2,84.2,4299.75,0,84.31,51.07
6217,72,1,2,3,106.1,7548.6,0,104.84,71.15
6218,65,1,2,1,25.75,1654.75,0,25.46,64.26
6219,2,1,0,2,46.05,80.35,1,40.18,1.74
6220,70,1,1,2,64.95,4551.5,0,65.02,70.08
6221,72,1,2,3,85.45,6227.5,0,86.49,72.88
6222,1,1,0,1,20.05,20.05,0,20.05,1
6223,1,1,0,1,76.4,76.4,1,76.4,1
6224,5,1,0,0,100.5,514,1,102.8,5.11
6225,3,1,0,1,20.7,57.5,0,19.17,2.78
6226,58,1,2,3,25.3,1474.35,0,25.42,58.27
6227,22,0,0,1,40.05,880.2,1,40.01,21.98
6228,33,1,0,2,100.6,3270.25,0,99.1,32.51
6229,1,1,0,0,69.95,69.95,1,69.95,1
6230,54,1,0,2,74,3919.15,0,72.58,52.96
6231,72,1,2,0,99.4,7285.7,0,101.19,73.3
6232,1,1,0,0,93.3,93.3,1,93.3,1
6233,3,1,0,0,49.15,169.05,1,56.35,3.44
6234,72,1,2,3,107.45,7658.3,0,106.37,71.27
6235,72,1,2,3,83.6,5959.3,0,82.77,71.28
6236,54,1,0,3,99.05,5295.7,0,98.07,53.46
6237,59,1,1,0,80.1,4693.2,0,79.55,58.59
6238,54,1,2,2,65.3,3512.9,0,65.05,53.8
6239,60,1,2,0,89.55,5231.2,0,87.19,58.42
6240,60,0,2,3,60.8,3603.45,0,60.06,59.27
6241,3,1,0,0,74.5,217.45,0,72.48,2.92
6242,69,1,2,2,99.15,6875.35,0,99.64,69.34
6243,1,1,0,0,19.25,19.25,0,19.25,1
6244,50,0,0,3,39.45,2021.35,0,40.43,51.24
6245,56,0,0,3,44.85,2564.95,0,45.8,57.19
6246,60,1,2,0,97.2,5611.75,0,93.53,57.73
6247,69,1,1,1,110.55,7610.1,0,110.29,68.84
6248,1,0,0,1,35.05,35.05,1,35.05,1
6249,1,1,0,0,73,73,1,73,1
6250,3,1,0,1,19.9,45.75,0,15.25,2.3
6251,60,1,2,2,76.95,4543.95,0,75.73,59.05
6252,13,0,2,1,35.4,450.4,0,34.65,12.72
6253,62,1,2,2,20.45,1297.35,0,20.92,63.44
6254,45,1,1,2,96.75,4442.75,0,98.73,45.92
6255,25,0,1,0,54.2,1423.15,0,56.93,26.26
6256,44,1,2,2,100.1,4378.35,0,99.51,43.74
6257,2,1,0,1,45.25,74.2,0,37.1,1.64
6258,33,1,0,3,83.85,2716.3,1,82.31,32.39
6259,1,1,0,0,70.1,70.1,1,70.1,1
6260,22,1,1,2,20.85,450.65,0,20.48,21.61
6261,35,0,0,1,33.45,1175.85,0,33.6,35.15
6262,29,1,2,1,20.2,558.8,0,19.27,27.66
6263,27,1,1,0,85.9,2220.1,0,82.23,25.85
6264,54,1,1,0,61,3283.05,0,60.8,53.82
6265,2,1,0,0,70.65,142.35,1,71.18,2.01
6266,57,1,1,0,86.9,4939.25,0,86.65,56.84
6267,62,1,2,2,69.4,4237.5,0,68.35,61.06
6268,15,1,1,3,20.35,335.95,0,22.4,16.51
6269,2,1,0,1,20.35,33.2,1,16.6,1.63
6270,70,1,2,2,104.3,7188.5,0,102.69,68.92
6271,21,1,0,0,44.95,926.25,0,44.11,20.61
6272,23,1,1,0,49.45,1119.35,0,48.67,22.64
6273,6,1,1,1,20.6,116.6,0,19.43,5.66
6274,4,1,2,3,19.55,68.8,0,17.2,3.52
6275,3,1,0,3,99,287.4,1,95.8,2.9
6276,23,1,0,0,93.5,2341.55,0,101.81,25.04
6277,26,0,1,3,54.55,1362.85,0,52.42,24.98
6278,8,1,0,1,20.05,163.6,0,20.45,8.16
6279,26,1,0,0,83.95,2254.2,1,86.7,26.85
6280,2,1,0,0,79.45,145.15,0,72.58,1.83
6281,67,1,2,3,116.2,7752.3,1,115.71,66.72
6282,71,1,2,2,93.7,6585.35,1,92.75,70.28
6283,59,1,1,3,79.85,4786.1,0,81.12,59.94
6284,39,1,1,0,100,3835.55,0,98.35,38.36
6285,21,1,2,1,19.6,397,0,18.9,20.26
6286,1,1,0,1,19.7,19.7,1,19.7,1
6287,48,1,2,2,20.2,1027.25,0,21.4,50.85
6288,31,0,1,3,50.4,1580.1,0,50.97,31.35
6289,64,1,1,0,113.35,7222.75,0,112.86,63.72
6290,46,1,0,2,80,3769.7,0,81.95,47.12
6291,52,1,2,2,80.95,4233.95,0,81.42,52.3
6292,67,1,2,1,24.9,1680.25,0,25.08,67.48
